sentence,sentiment,positive_score,negative_score,neutral_score
E.ON’s promise to use the best-possible technologies and procedures in its business processes will reduce its environmental impact and enhance its energy efficiency.,positive,0.9164244,0.009518266,0.07405725
"In addition, it commits E.ON to comply with all health, safety, and environment (“HSE”) laws and regulations and defines the appropriate management systems for this (ISO 45001, ISO 14001, and ISO 50001).",neutral,0.099718444,0.010601115,0.8896804
"In addition, in late 2021 E.ON adopted an Environmental Protection Guideline.",neutral,0.21727821,0.008967422,0.7737544
Information about it can be found in the Environmental Management chapter.,neutral,0.03221792,0.018109238,0.9496728
Two other HSE policies that are more specific in nature— the HSE Function Policy and the HSE People Guideline— took effect back at the beginning of 2018.,neutral,0.03093066,0.022164505,0.94690484
"The Function Policy defines HSE roles, responsibilities, management approaches and tools, and minimum requirements for the entire organization.",neutral,0.023694115,0.030047946,0.94625795
It empowers the HSE division to monitor our units’ compliance with the obligation to have an environmental management system certified to ISO 14001 or the Eco-Management Audit Scheme (“EMAS”).,neutral,0.16594817,0.008178985,0.8258729
"In addition, the Function Policy defines HSE standards for incident management.",neutral,0.048755996,0.01684489,0.93439907
It thus replaces and updates the standards stipulated in previous company policies.,neutral,0.12491667,0.015513493,0.8595698
"The HSE People Guideline goes into greater detail, underlining the importance of environmental and climate protection and defining specific tasks.",neutral,0.07790195,0.013740306,0.9083577
Our Code of Conduct contains general HSE rules with which all employees must comply.,neutral,0.031257737,0.02489693,0.9438453
Organization and Responsibilities The Group’s Sustainability department took the lead in developing the Group-wide climate targets.,neutral,0.1546682,0.0091599915,0.83617187
It also monitors progress toward them (see “Goals and Performance Review” below).,neutral,0.16021967,0.014198846,0.8255815
"The units are supported in their decarbonization efforts by their HSE team and our wider HSE organization, which helps design energy-efficiency measures and shares ideas and best practices.",positive,0.58111674,0.0079493495,0.41093403
This setup has enabled E.ON to make progress toward its company-wide reduction targets for direct and indirect emissions since the targets were adopted.,positive,0.93989944,0.011321285,0.048779234
E.ON has systematized the management of climate-related risks as well.,neutral,0.17837319,0.007975975,0.8136508
In 2020 we further embedded climate-risk reporting into Group-wide risk management.,neutral,0.15371534,0.009684211,0.8366005
More information can be found in the Risks and Chances Report .,neutral,0.030744921,0.026429283,0.94282585
"In addition, our reporting is guided by the recommendations of the Task Force on Climate-related Financial Disclosures (“TCFD”).",neutral,0.08750977,0.012757413,0.89973277
An overview of the disclosures can Combined Group Management Report Contents Search Back → About this Report → Corporate Profile → Climate Protection and Environmental Management → Employees and Society → Governance → Sustainable Finance → Business Report → Forecast Report → Risks and Chances Report → Internal Control System → Disclosures Regarding Takeovers 16 E.ON SE Financial Statements 2023 be found in the Task Force on Climate-related Financial Disclosures c hapter .,neutral,0.025666337,0.0299745,0.9443591
"In 2022 the Group Sustainability department was incorporated into the Strategy, Sustainability, and Innovation division in order to integrate sustainability and climate protection even more closely into the Group’s overall strategy.",neutral,0.12058232,0.009153912,0.87026376
The principles of good corporate governance guide E.ON’s responsible and value-oriented management.,neutral,0.15458366,0.011094586,0.83432174
"The focus is on efficient collaboration between the Management Board and the Supervisory Board, transparent disclosures, and appropriate risk management.",neutral,0.29864278,0.0073667006,0.6939905
The clear organization of sustainability and climate activities ensures that everyone involved works together efficiently and that we continually improve our performance.,positive,0.7722865,0.008933353,0.21878023
"Information about E.ON’s progress toward its climate targets is first presented to the Chief Sustainability Officer, who is also Chief Executive Officer, and the Sustainability Council.",neutral,0.07124298,0.009996608,0.9187604
"The Chief Sustainability Officer, who chairs the council, reports to the E.ON Management Board about the progress achieved on a regular basis.",neutral,0.08624442,0.0098358095,0.9039198
The council met four times in 2023.,neutral,0.022914715,0.055294883,0.9217904
Specific Actions E.ON has had an ESG Reporting Manual since 2021.,neutral,0.029386025,0.023776602,0.94683737
The manual’s detailed descriptions and requirements instruct the units how to compile and report ESG key performance indicators (“KPIs”).,neutral,0.05271458,0.015169359,0.93211603
E.ON then used the manual’s climate-related KPIs to develop a Group- wide carbon management plan that breaks down the Group-wide climate targets to the business units.,neutral,0.10211267,0.011601511,0.8862858
"Its purpose is to measure progress toward these targets separately for each of E.ON’s business units, factoring in the characteristics of their particular business, their strategic ambitions, and the climate policies of the country or countries where they operate.",neutral,0.16684698,0.008391968,0.82476103
"The plan reflects E.ON’s general management approach: the Group sets the strategic course and governance framework, while the units have broad operational decision-making authority.",neutral,0.061915193,0.011594669,0.92649007
The carbon management plan took effect in the third quarter of 2022.,neutral,0.06049999,0.011263429,0.9282366
CDP is one of the largest international associations of investors that independently assess the transparency and quality of companies’ climate reporting.,neutral,0.071929574,0.012497075,0.9155734
E.ON has reported data on its carbon emissions to CDP since 2004.,neutral,0.08864501,0.013495812,0.8978591
In 2023 CDP again gave E.ON an A rating for tackling climate change: this rating recognizes the Company’s leading role in climate protection.,positive,0.83461165,0.0070114583,0.15837686
"E.ON is therefore among the best 346 that in 2023 achieved an A rating out of nearly 21,000 that were assessed.",positive,0.8850057,0.008582228,0.10641206
"According to CDP, E.ON’s demonstrable actions have made it one of the world’s leading companies in environmental ambition, action, and transparency.",positive,0.8569711,0.008588458,0.13444039
"In addition, for the 2022 assessment period (published in 2023) CDP recognized E.ON once more as a Supplier Engagement Leader.",positive,0.94542325,0.011810737,0.04276608
"Under E.ON’s holistic climate strategy, decarbonization measures follow a clear hierarchy: avoidance and reduction of emissions have the highest priority.",neutral,0.07470645,0.012732171,0.91256136
E.ON primarily uses emissions certificates to offset those emissions that are currently unavoidable.,neutral,0.12133787,0.010455481,0.8682066
All of E.ON’s offsets by means of certificates are completely voluntary and in addition to our climate targets.,neutral,0.058096796,0.011125353,0.9307778
The Company funds measures to avoid or eliminate emissions outside its own value chain by means of offsets and corresponding emissions certificates.,neutral,0.15373507,0.008192574,0.83807236
The associated projects are often located in developing and emerging countries.,neutral,0.06668082,0.011803107,0.9215161
E.ON uses emissions certificates to offset emissions at the product level and does not factor the amounts offset into its own carbon footprint or the KPIs collected for its own climate targets.,neutral,0.05758246,0.010830881,0.9315866
"At the same time, we are aware that carbon offsets will play a role in reducing emissions in the long term.",positive,0.7735544,0.0081027495,0.21834289
The process can be used to offset a small portion of remaining emissions.,neutral,0.43001282,0.008618083,0.5613691
Voluntary carbon markets and the purchase of highly reputable certificates are becoming even more important.,neutral,0.11894978,0.010413256,0.87063694
That is why E.ON developed a comprehensive strategy for offsetting carbon dioxide emissions from 2021 onward.,neutral,0.4472158,0.00838786,0.54439634
"› More details on our carbon offset strategy are described in the publication entitled “ On course for net-zero— Supporting paper for E.ON’s decarbonization strategy and climate-related disclosures.” ‹ A key element of this strategy is E.ON’s partnership with the LEAF Coalition, which has been in place since 2021.",neutral,0.20800503,0.0072480664,0.78474694
"LEAF, which stands for “Lowering Emissions by Accelerating Forest finance,” is the largest private-public initiative against the deforestation of tropical rainforests.",neutral,0.36243388,0.012841553,0.6247245
"Participants include the Norwegian, British, American, and South Korean governments and more than 20 companies.",neutral,0.057926744,0.012323446,0.9297498
LEAF’s offset certificates aim to finance the protection of these forests and to support sustainable management approaches that closely involve policymakers and local stakeholders.,positive,0.77179426,0.0072199623,0.22098573
Goals and Performance Review Our strategic transformation from a traditional energy supplier to a focused operator of energy networks and energy infrastructure and to a provider of innovative customer solutions has led to a reorientation of our efforts to reduce both our direct and indirect emissions.,positive,0.9356394,0.013030937,0.05132964
In 2020 the E.ON Management Board therefore set new climate targets that are explained below.,neutral,0.051728245,0.015595328,0.9326764
"In parallel, the Company developed KPIs that are relevant for management control purposes; they are used, among other purposes, to calculate the long-term compensation for Management Board members.",neutral,0.04248282,0.020524275,0.9369929
In May 2022 the Science Based Target initiative (“SBTi”) confirmed that E.ON’s climate targets are consistent with the Paris Agreement’s 1.5°C target.,positive,0.66700256,0.0126247825,0.32037255
This means that E.ON’s planned emissions reductions contribute to limiting global warming to 1.5°C relative to preindustrial levels.,positive,0.8398026,0.01441199,0.1457854
"To achieve this, we plan to reduce our Scope 1, 2, and 3 emissions by at least 50 percent by 2030 relative to a 2019 baseline.",neutral,0.37534714,0.116383,0.50826985
› E.ON’s SBTi targets are explained in more detail in our publication “ On course for net-zero— Supporting paper for E.ON’s decarbonization strategy and climate-related disclosures.” ‹ Combined Group Management Report Contents Search Back → About this Report → Corporate Profile → Climate Protection and Environmental Management → Employees and Society → Governance → Sustainable Finance → Business Report → Forecast Report → Risks and Chances Report → Internal Control System → Disclosures Regarding Takeovers 17 E.ON SE Financial Statements 2023 E.ON’s climate targets go beyond SBTi requirements for the 1.5°C target.,neutral,0.04289643,0.018199166,0.93890446
"On the one hand, E.ON intends, by reducing its own GHG emissions, to become climate-neutral by 2040; our reduction path for our Scope 1 and 2 emissions therefore foresees reducing these emissions by 75 percent by 2030 and by 100 percent by 2040.",positive,0.6112096,0.012522818,0.37626755
"On the other hand, we aim to reduce our Scope 3 emissions by 50 percent by 2030 and by 100 percent by 2050.",positive,0.71208054,0.02109012,0.2668294
Both reduction paths are relative to a 2019 baseline.,neutral,0.098487854,0.026498757,0.87501335
Scope 3 emissions occur primarily during the generation of the power E.ON purchases and resells and during the use of the gas E.ON sells.,neutral,0.01770864,0.042649627,0.9396417
They account for most of E.ON’s Group-wide carbon footprint.,neutral,0.03793155,0.015610789,0.9464577
"The adoption of our climate strategy initiated actions to help us achieve the aforementioned climate targets for 2030, 2040, and 2050 and thus to support Europe’s energy transition.",positive,0.90218806,0.009659009,0.08815295
E.ON systematically monitors its progress toward these targets.,neutral,0.22261496,0.009840217,0.7675448
It is important to remember that year-on-year comparisons of energy consumption can be affected by temporary fluctuations caused by weather patterns and other factors.,negative,0.021200294,0.653284,0.32551566
A period of several years is necessary to determine whether E.ON’s actions are effective and where we stand with regard to our targets.,neutral,0.08011023,0.0135431,0.9063466
Since 2016 we therefore assess the trend in more detail every three years.,neutral,0.10964088,0.029089369,0.8612698
The trend indicated that so far the reduction rate is in line with the forecasts.,positive,0.89470124,0.07815233,0.027146336
Along with the adoption of the aforementioned carbon management plan in 2022 we refined this process by setting reduction rates for our individual business units as well.,neutral,0.15097764,0.014111127,0.8349112
The units have to conduct controls on an annual basis so that we can see more exactly whether we are making progress along the prescribed path.,neutral,0.15375842,0.014816914,0.8314247
"In addition, each unit has the authority to pursue its own reduction targets that go beyond the target for E.ON as a whole.",neutral,0.11192751,0.01137011,0.8767024
"Progress and Measures Carbon Reporting According to the GHG Protocol E.ON calculates its emissions using the globally recognized WRI/WBCSD GHG Protocol for the seven GHGs covered by the Kyoto Protocol: carbon dioxide (“CO2”), methane (“CH4”), nitrous oxide (“N2O”), hydrofluorocarbons (“HFCs”), perfluorocarbons (“PFCs”), sulfur hexafluoride (“SF6”) and also nitrogen trifluoride (“NF3”).",neutral,0.065604016,0.012463256,0.92193276
CO2 is by far our biggest GHG.,neutral,0.1010999,0.036223076,0.862677
Other GHGs like SF6 and CH4 contribute to E.ON’s climate impact.,neutral,0.035747547,0.13633074,0.82792175
But they account for a much smaller share of our GHG emissions than CO2.,neutral,0.060516052,0.19100074,0.7484832
The Global Warming Potential (“GWP”) indicates how much GHGs affect global warming over a period of time compared with CO2.,neutral,0.06298509,0.041626297,0.89538866
All GHG emissions can be expressed as CO2 equivalents (“CO2e”) and therefore be accounted together.,neutral,0.039118834,0.01838173,0.94249946
The GHG Protocol defines three scopes (Scopes 1 to 3) for GHG accounting and reporting.,neutral,0.029714731,0.022866538,0.9474187
This improves transparency and provides guidance for different types of climate policies and business objectives.,positive,0.7305416,0.0075773825,0.26188105
"Combined Group Management Report Contents Search Back → About this Report → Corporate Profile → Climate Protection and Environmental Management → Employees and Society → Governance → Sustainable Finance → Business Report → Forecast Report → Risks and Chances Report → Internal Control System → Disclosures Regarding Takeovers 18 E.ON SE Financial Statements 2023 Scope 1 are direct GHG emissions from fuels combusted in sources that we own or control, such as E.ON’s power and heat plants and vehicle fleet.",neutral,0.015684964,0.052161872,0.9321531
They also include fugitive methane emissions from our gas distribution networks.,neutral,0.02659263,0.043700237,0.9297071
"Scope 2 are indirect GHG emissions from the generation of electricity that the Company purchases to power its buildings, operations, and electric vehicles or that is classified as network losses in its power distribution networks.",neutral,0.01769941,0.14470182,0.8375988
These emissions do not physically occur at E.ON’s facilities but rather at the facility where the electricity is generated.,neutral,0.017608732,0.043188974,0.93920225
This is why power distribution losses are classified as Scope 2 emissions but gas distribution losses as Scope 1 emissions.,neutral,0.025470844,0.09994727,0.8745819
Emissions attributable to network losses are lower in grid segments with lots of renewables feed-in.,positive,0.8123699,0.052076187,0.1355539
"In line with the GHG Protocol, we calculate Scope 2 emissions using a location-based method and a market-based method.",neutral,0.049691487,0.0126689905,0.93763953
"For its own management decision-making, E.ON uses the figure determined by the location-based method, which is based on the respective national generation mix.",neutral,0.028655734,0.01939375,0.95195055
The market-based method yields a different figure because it is based on the contractually attributable generation mix of the Company’s electricity suppliers.,neutral,0.0339694,0.024126893,0.94190377
"However, the effort required to identify every single provider that feeds electricity into each of E.ON’s networks would be considerable.",neutral,0.07984334,0.021846889,0.89830977
We therefore use the emission factor of each country’s residual generation mix.,neutral,0.045798752,0.013215865,0.9409854
"In most cases, this factor is significantly higher than the factor of the national generation mix.",neutral,0.42482033,0.015042973,0.56013674
Network losses accounted for approximately 3 percent of the power E.ON distributed in 2023.,negative,0.0077628125,0.9579936,0.034243524
Scope 3 are indirect emissions that occur upstream and downstream along E.ON’s value chain.,neutral,0.018284332,0.038882017,0.94283366
They result primarily from the generation of the electricity the Company purchases and resells to its customers and the use of the gas sold to them.,neutral,0.028577637,0.018157613,0.9532648
Scope 3 also includes the emissions attributable to the production and use of the goods and services E.ON purchases.,neutral,0.0205742,0.035544902,0.94388086
"In line with the GHG Protocol, since 2020 we have divided our emissions from power and heat generation into emissions from “plants owned and operated” (Scope 1) and “plants owned but leased to and operated by lessee” (Scope 3) for increased transparency.",neutral,0.10782349,0.009839649,0.8823369
"Since E.ON removed large-scale fossil-fueled power generation from its generation portfolio, it has procured power mainly from wholesale markets where the source of generation is often not traceable or information about the source is not reliable.",neutral,0.026604524,0.053238947,0.92015654
"When primary data are unavailable or of insufficient quality, the GHG Protocol recommends calculating emissions by using secondary data, such as industry-average data or government statistics.",neutral,0.026625996,0.071978,0.901396
We therefore calculate the Scope 3 emissions from the generation of this power by using the official national emission factors of the countries in which we purchase power resold to end-customers.,neutral,0.033274997,0.021225458,0.94549954
"Furthermore, we also use market-based methods to calculate the emissions of power resold to end-customers.",neutral,0.070338555,0.01211079,0.9175507
The Company can actively influence this figure by selling green power.,neutral,0.12211491,0.0088335015,0.8690516
This figure is therefore relevant for management control purposes.,neutral,0.061467055,0.015942872,0.9225901
"Our direct and indirect CO 2e emissions totaled 70.70 million metric tons in 2023; of these, 3 percent were direct Scope 1 emissions, and 97 percent were indirect Scope 2 and 3 emissions.",neutral,0.039995793,0.040097386,0.9199068
"Scope 1 emissions decreased by 30 percent compared with the previous year, indirect emissions by around 20 percent.",negative,0.039204273,0.9363751,0.024420653
The emissions figures relevant for management control purposes were used for these calculations: location-based Scope 2 emissions and market-based Scope 3 emissions.,neutral,0.021900695,0.032809336,0.94528997
Combined Group Management Report Contents Search Back → About this Report → Corporate Profile → Climate Protection and Environmental Management → Employees and Society → Governance → Sustainable Finance → Business Report → Forecast Report → Risks and Chances Report → Internal Control System → Disclosures Regarding Takeovers 19 E.ON SE Financial Statements 2023 E.ON’s Scope 1 emissions amounted to 2.01 million metric tons of CO2e in 2023.,neutral,0.0258625,0.027270641,0.94686687
They were thus significantly lower than the prior- year figure of 2.88 million metric tons of CO2e.,negative,0.011645327,0.9684881,0.01986655
"The decrease is mainly attributable to the fact that our CH4 tool, whose rollout was completed in 2023, gives us a more accurate method of calculating fugitive emissions in our gas distribution networks.",positive,0.7337936,0.19173552,0.07447086
This method’s adoption Group-wide ensures the comparability of fugitive CH 4 emissions.,positive,0.73246783,0.007912176,0.25962004
Emissions from power and heat generation were primarily due to our distributed combined heat and power (“CHP”) plants.,neutral,0.024816208,0.034634706,0.94054914
Our disclosure of Scope 1 emissions from power and heat generation at leased plants has been more transparent since 2020.,neutral,0.14387788,0.010023636,0.8460985
We report emissions from downstream plants leased by us as Scope 3 emissions.,neutral,0.028064214,0.0322382,0.93969756
These are plants that we installed at customers’ premises and that they operate as lessees for their own needs.,neutral,0.03170907,0.019591883,0.9486991
"For heat, 61 percent of emissions come from owned generation plants and 39 percent from leased plants.",neutral,0.025218304,0.03848825,0.9362935
"For power, 38 percent of emissions come from owned power plants and 62 percent from leased plants.",neutral,0.023943579,0.0571393,0.9189171
Fugitive emissions at E.ON consist predominantly of methane (CH 4) from leaks in gas infrastructure as well as leaks of sulfur hexafluoride (SF6) and coolants used in energy distribution equipment.,neutral,0.021392094,0.091957696,0.8866502
"Scope 1 GRI 305-1 Total CO₂ equivalents in million metric tons1 2023 2022 2021 Power and heat generation2, 3 1.87 4 1.90 5 2.17 6 Fugitive emissions 0.05 7 0.89 8 1.44 8 Company-owned vehicles 0.05 0.05 0.04 Fuels combustion9 0.05 0.05 0.05 Total 2.01 2.88 3.71 1The external GWP sources used are the BEIS, formerly DEFRA, the Naturvårdsverkets, the GHG Protocol, the Överenskommelse Värmemarknadskommittén 2022, and the IPCC AR5 report.",neutral,0.025185535,0.0244503,0.9503642
"2In accordance with the GHG Protocol, emissions from power and heat generation are divided into emissions from plants owned and operated by E.ON (Scope 1) and emissions from plants leased to, and operated by, customers (Scope 3).",neutral,0.021092014,0.03035417,0.94855386
This improves our ability to manage our emissions and make progress toward our targets more transparent.,positive,0.91761893,0.010151896,0.072229125
3The GHG Protocol and BEIS attribute no direct CO₂ emissions to energy generated at renewables facilities and nuclear power stations.,neutral,0.09244924,0.009339721,0.898211
"4This figure does not include 2,292 metric kilotons of CO2 from biogenic emissions, in accordance with the GHG Protocol.",neutral,0.022659857,0.028039249,0.9493008
"5This figure does not include 2,177 metric kilotons of CO2 from biogenic emissions, in accordance with the GHG Protocol.",neutral,0.022269016,0.028993338,0.9487376
"6This figure does not include 2,876 metric kilotons of CO2 from biogenic emissions, in accordance with the GHG Protocol.",neutral,0.023650225,0.025263399,0.95108634
"7In 2023, we completed the groupwide introduction of the CH4 tool.",neutral,0.45045137,0.0074100494,0.5421386
The decrease in emissions is mainly due to the transition from the previous calculation methods to the now more accurate technical accounting method.,positive,0.7667872,0.051572576,0.18164028
This now takes into account the actual fugitive emissions associated with our gas distribution networks.,neutral,0.041933123,0.015099128,0.9429677
"8In 2021, we began introducing our tool for calculating CH4 emissions, which takes into account the latest regulatory requirements and enables gas grid losses to be separated into different categories in order to improve data quality and transparency.",neutral,0.20229451,0.008069826,0.7896357
"In 2022, we rolled out the tool further across the group.",positive,0.6941131,0.0073054917,0.29858133
Combined Group Management Report Contents Search Back → About this Report → Corporate Profile → Climate Protection and Environmental Management → Employees and Society → Governance → Sustainable Finance → Business Report → Forecast Report → Risks and Chances Report → Internal Control System → Disclosures Regarding Takeovers 20 E.ON SE Financial Statements 2023 We recorded location-based Scope 2 emissions of 3.46 million metric tons of CO2e in 2023.,neutral,0.029458629,0.040115297,0.93042606
The higher figure compared with the previous year resulted from the less green generation mix in our markets.,positive,0.9012481,0.07016643,0.028585466
We reduced power transmission and distribution losses and power procured externally for our own needs in absolute terms.,positive,0.5634594,0.01169425,0.42484635
E.ON’s investments to maintain its networks help reduce network losses as well.,positive,0.93444043,0.0104036145,0.05515594
E.ON’s approach depends on the type of loss.,neutral,0.025576368,0.04641962,0.928004
Technical losses can be reduced through network optimization.,neutral,0.4655768,0.06317987,0.47124338
"For this purpose, we are upgrading our networks using smart-grid technology (more information can be found in the Security of Supply c hapter).",neutral,0.32757482,0.0069379294,0.6654873
This enables the lines and transformers to adapt — in many cases automatically— to the actual production and consumption in a given grid segment.,neutral,0.18609701,0.008844078,0.80505896
"However, technical losses can only be reduced to a certain extent owing to the physical attributes of power grids.",neutral,0.15832524,0.09171868,0.7499561
"Alongside technical losses there are also commercial losses, which result primarily from theft.",negative,0.010867077,0.9279149,0.061218064
"Scope 2 GRI 305-2 Total CO₂ equivalents in million metric tons1 2023 2022 2021 Power distribution losses (location-based)2 3.19 3.14 3.67 Power distribution losses (market-based)3, 4 5.85 5.52 5.56 Purchased power (location-based) 0.27 0.25 0.23 Purchased power (market-based) 0.32 0.31 0.17 Total (location-based) 3.46 3.38 3.90 Total (market-based) 6.17 5.83 5.73 1The external global warming potential (“GWP“) sources used are the International Energy Agency (“IEA“) and the Association of Issuing Bodies (“AIB“).",neutral,0.01830735,0.056993894,0.9246987
2Based on the emission factors of the national electricity mixes for specific geographic regions (source: IEA).,neutral,0.054423425,0.01197855,0.93359804
3Based on the emission factors of the national residual mixes for specific geographic regions.,neutral,0.05736773,0.012062615,0.93056965
"A country’s residual mix emission factor represents the emissions and generation that remain after certificates, contracts, and supplier-specific factors have been claimed and removed from the calculation (source: EPA).",neutral,0.021139806,0.2469062,0.7319539
4Power distribution losses in Sweden were almost completely offset by the purchase of green electricity.,negative,0.08623999,0.84665996,0.06710004
Combined Group Management Report Contents Search Back → About this Report → Corporate Profile → Climate Protection and Environmental Management → Employees and Society → Governance → Sustainable Finance → Business Report → Forecast Report → Risks and Chances Report → Internal Control System → Disclosures Regarding Takeovers 21 E.ON SE Financial Statements 2023 E.ON reduced its location-based Scope 3 emissions— which always account for the largest share of its total carbon footprint— to 70.69 million metric tons in 2023.,positive,0.6865703,0.18331559,0.13011415
"We recorded a significant reduction of over 10 percent year on year, mainly because of the electricity and gas we sell to end-customers.",negative,0.036692884,0.94392365,0.019383484
"The factors again were portfolio streamlining as part of our B2B strategy, mild weather, and crisis-driven energy conservation.",neutral,0.17478727,0.09353371,0.731679
The market-based figure for power resold to end-customers declined even more— by more than 17 million tons of CO 2e— relative to the prior year.,negative,0.015590862,0.967773,0.016636059
One of the reasons is an increase in green power’s share of total power sold (the Sustainable Products and Services chapter contains more information about our green power products).,positive,0.67073655,0.010621205,0.3186423
"Scope 3 GRI 305-3 Total CO₂ equivalents in million metric tons1 2023 2022 2021 Purchased power sold to end-customers (location-based)2 35.95 3 40.48 3 51.55 Purchased power sold to end-customers (market-based)2 30.48 3 42.51 3 54.75 Combustion of natural gas sold to end-customers2 30.12 35.63 44.15 Purchased goods and services4 2.92 2.80 5 3.32 Power and heat generation (leased assets)6 1.61 7 1.56 8 1.29 9 Employee commuting 0.06 10 0.05 11 0.05 11 Upstream processes of leased assets (leased vehicles) 0.03 12 0.02 0.02 13 Business travel 0.01 14 0.00 15 0.00 16, 17 Total (location-based) 70.69 80.55 100.38 Total (market-based) 65.23 82.58 103.58 1 The external GWP sources used include the IEA, the IPCC AR5 report, BEIS, formerly DEFRA, the Naturvårdsverkets, the GHG Protocol, and the Överenskommelse Värmemarknadskommittén 2022.",neutral,0.024211885,0.027730148,0.94805795
"Furthermore, primary data from external travel service providers was used for the calculation.",neutral,0.035975557,0.021468356,0.9425561
2Scope 3 emissions from purchased electricity and the combustion of natural gas sold to end consumers (energy sold to our private and B2B customers) in accordance with the GHG Scope 3 Protocol.,neutral,0.039630335,0.0139529845,0.9464167
The emissions from the distribution losses of energy sold to distribution partners and the wholesale market are recorded accordingly under our Scope 1 and Scope 2 emissions.,neutral,0.019202255,0.02976841,0.9510294
3Includes the purchase of electricity at E.ON-owned and publicly accessible charging stations.,neutral,0.024926014,0.021297438,0.9537766
"5From 2022, emissions were calculated using an updated method for calculating upstream effects.",neutral,0.035322912,0.019689383,0.9449877
"6In accordance with the GHG Protocol, emissions from electricity and heat generation are divided into emissions from facilities owned and operated by E.ON (Scope 1) and emissions from facilities leased to and operated by customers (Scope 3).",neutral,0.021329192,0.029495655,0.9491752
This enables us to better manage our emissions and make progress towards our targets more transparent.,positive,0.7987396,0.007932841,0.19332758
7This figure does not include 3.8 kilotons of CO2 from biogenic emissions in accordance with the GHG Protocol.,neutral,0.02316304,0.03412678,0.9427102
8This figure does not include 3.5 kilotons of CO2 from biogenic emissions in accordance with the GHG Protocol.,neutral,0.022948503,0.032413635,0.94463784
9This figure does not include 2.5 kilotons of CO2 from biogenic emissions in accordance with the GHG Protocol.,neutral,0.02343605,0.031187657,0.9453763
10We estimate that approximately 40 percent of our employees have worked from home.,neutral,0.071011096,0.043016173,0.88597274
"11We estimate that, on average, half of our employees have worked from home due to Covid-19.",neutral,0.0653652,0.4395636,0.49507123
"12From 2023, emissions from hotel stays were considered and an updated method for calculation emissions from air travel was used.",neutral,0.06287549,0.013734117,0.9233903
13The figures for leased vehicles relate to 2020.,neutral,0.026258087,0.03828193,0.93546
"14This figure includes compensation of around 780 tons of CO2, which has not been deducted from the stated value.",neutral,0.041221827,0.027691511,0.9310866
"15This figure includes compensation of around 451 tons of CO2, which has not been deducted from the stated value.",neutral,0.041134287,0.029911216,0.92895454
"16This figure includes compensation of around 98 tons of CO2, which has not been deducted from the stated value.",neutral,0.045853302,0.027266374,0.9268803
17Partly based on previous year's figures.,neutral,0.038496822,0.022410866,0.9390923
"Combined Group Management Report Contents Search Back → About this Report → Corporate Profile → Climate Protection and Environmental Management → Employees and Society → Governance → Sustainable Finance → Business Report → Forecast Report → Risks and Chances Report → Internal Control System → Disclosures Regarding Takeovers 22 E.ON SE Financial Statements 2023 Environmental Management  GRI 3-3, GRI 302 E.ON assumes responsibility for preserving the natural environment and strives to minimize its business activities’ environmental impact.",neutral,0.06360028,0.013445753,0.922954
"The focus of environmental management, however, has shifted significantly over the past eight years.",neutral,0.1620237,0.121698596,0.7162777
The transformation into the new E.ON— a specialist for infrastructure and customer solutions to decarbonize the energy world— substantially changed E.ON’s asset portfolio and environmental footprint.,positive,0.85356134,0.020483064,0.12595561
E.ON operates distribution networks in various European countries.,neutral,0.053333916,0.011390908,0.93527514
Environmental management therefore places particular emphasis on protecting and promoting natural habitats and the diversity of ecosystems and species in the vicinity of this network equipment.,neutral,0.23098056,0.007732796,0.7612867
"Furthermore, we aim to address primarily these environmental aspects: conserving wastewater, water and other resources, reducing emissions, and generating less waste at our facilities and offices as well as complying with all international and national environmental laws and regulations at all times.",neutral,0.16616005,0.008975017,0.8248649
"E.ON’s Approach E.ON’s environmental management is guided by the precautionary principle endorsed by the United Nations, and E.ON has explicitly supported the UN Global Compact’s ten principles since 2005.",neutral,0.13759601,0.011438775,0.85096526
"In addition, E.ON is working to define its own environmental standards, such as ecological corridor management (see “Specific Actions” below for more information), in order to set a strategic course for the entire Group and to guide the units’ environmental protection activities.",neutral,0.21973865,0.008232275,0.7720291
We developed an Environmental Protection Guideline in late 2021 that describes E.ON’s holistic approach to environmental protection.,neutral,0.1785842,0.0082181785,0.8131976
"It was published in the first quarter of 2022 and contains the following five commitments: “We care for ecosystems,” “We steer our organization toward ecosystem protection,” “We maximize our impact,” “We set clear targets,” and “We engage for environmental protection.” We use our energy management system to continually look for opportunities to optimize the Group’s energy consumption and the energy efficiency of our processes.",neutral,0.22236551,0.008641857,0.7689926
"It enables us to reduce greenhouse gas (“GHG”) emissions and thus also plays an important role in environmental management, which is a key component of E.ON’s operational health, safety, and environmental (“HSE”) management.",neutral,0.40542296,0.008279865,0.5862972
Combining these topics underscores that E.ON is equally committed to protecting people and the environment.,positive,0.5935913,0.0108515965,0.39555717
"In addition, bringing together health and safety, environmental, and energy management in a joint HSE organization enables us to leverage synergies because the approaches and systems are fundamentally similar.",positive,0.61926025,0.0087179905,0.37202182
E.ON only wants to do business with companies that share its commitment to environmental protection.,neutral,0.07288225,0.0096577415,0.9174601
"Consequently, we strive for our suppliers and contractors to comply with our environmental standards, and our HSE Policy stipulates that they must have a certified environmental management system in place.",neutral,0.17369649,0.011851311,0.81445223
