sentence,sentiment,positive_score,negative_score,neutral_score
"Alongside financial liabilities, E.ON has, in the course of its busi- ness operations, entered into contingencies and other financial obligations.",neutral,0.02023049,0.3164102,0.6633593
"These include, in particular, guarantees, obligations from legal disputes and damage claims, as well as current and non-current contractual, legal, and other obligations.",neutral,0.033564433,0.02626226,0.9401733
"Notes 27, 28, and 32 to the Consolidated Financial Statements contain more information about E.ON’s bonds as well as liabilities, con- tingencies, and other commitments.",neutral,0.018988887,0.033848017,0.9471631
"E.ON’s creditworthiness has been assessed by Standard & Poor’s (“S&P”) and Moody’s with long-term ratings of BBB and Baa2, respectively.",positive,0.8322021,0.0093252035,0.15847275
The outlook for both ratings is stable.,neutral,0.19785087,0.012095136,0.790054
"In both cases the ratings were based on the expectation that, over the near to medium term, E.ON will be able to maintain a debt ratio commensurate with these ratings.",positive,0.8950757,0.009124979,0.09579929
"S&P’s and Moody’s short- term ratings are unchanged at A-2 and P-2, respectively.",neutral,0.040873814,0.08735476,0.8717714
"E.ON SE Ratings Long term Short term Outlook Moody’s Baa2 P-2 Stable Standard & Poor’s BBB A-2 Stable E.ON will continue to take into account the trust of rating agencies, investors, and banks by means of a clear strategy and transparent communications and therefore holds events that include an annual informational meeting for its core group of banks.",neutral,0.14400987,0.007950854,0.84803927
Investments The E.ON Group’s cash-effective investments in 2020 were below the prior-year level.,negative,0.010959206,0.9570443,0.031996522
"Factoring out the reporting-year and prior-year payments in conjunction with the innogy transaction (see commentary under Corporate Functions/Other on page 40), there would have been a significant increase in investments in the core business.",positive,0.8622495,0.010546139,0.12720439
"The E.ON Group invested about €4.4 billion in property, plant, and equipment and intangible assets (prior year: €3.8 billion).",neutral,0.05950229,0.011862103,0.92863566
Share investments totaled -€0.2 billion versus €1.7 billion in the prior year.,negative,0.18174236,0.7601093,0.058148306
"Investments € in millions 2020 2019 +/- % Energy Networks 3,386 2,384 +42 Customer Solutions 790 1,008 -22 Renewables – 563 – Corporate Functions/Other -278 1,329 – Consolidation -2 1 – Investments in core business 3,896 5,285 -26 Non-Core Business 275 207 +33 E.ON Group investments 4,171 5,492 -2424Business Report Energy Networks’ investments increased by 42 percent year on year, from €2.4 billion to €3.4 billion.",positive,0.9488788,0.013999113,0.03712205
"Investments in Germany rose significantly, primarily because of the inclusion of innogy operations.",positive,0.95977473,0.014754889,0.025470357
"In addition, the increase reflected in particular new connections.",positive,0.9357176,0.009267678,0.055014763
Investments in new connections and maintenance were made in Sweden as well.,positive,0.50236124,0.008718605,0.48892015
Investments in East-Central Europe/T urkey were also above the prior-year level.,positive,0.94365543,0.03876267,0.01758195
The inclusion of innogy’s operations in Hungary and Poland as well as VSE Holding was one of the factors.,neutral,0.17867234,0.012418312,0.8089093
Customer Solutions invested €0.2 billion less than in the prior year.,negative,0.026057754,0.6624431,0.31149912
Investments in Sweden declined significantly year on year owing to the completion of the Högbytorp project.,negative,0.009674818,0.97282165,0.017503543
"In addition, the prior-year figure included payments to acquire Coromatic, a leading provider of critical building infrastructure in Scandina- via.",positive,0.53204334,0.011303387,0.45665324
"Investments in the United Kingdom were significantly lower as well, primarily because of postponed investments for smart meters.",negative,0.0125839105,0.9703333,0.017082825
"By contrast, the inclusion of innogy’s operations in Germany and Poland resulted in higher investments.",positive,0.95912915,0.0143353995,0.026535518
"In addition, E.ON Business Solutions invested in significantly more distrib- uted-generation projects than in the prior year.",positive,0.9037089,0.009655099,0.086636014
"After the transfer of substantially all of the Renewables segment to RWE in September 2019 and its remaining operations to other E.ON segments, effective 2020 the Renewables segment therefore no longer exists.",neutral,0.0151141025,0.16580491,0.81908095
Subsequent purchase-price reductions in conjunction with the innogy acquisition had a positive impact on investments recorded at Corporate Functions/Other in 2020.,positive,0.93790865,0.033779074,0.028312286
"Because these payments are for E.ON’s account, they reduce investments.",negative,0.04959266,0.7187853,0.2316221
The prior-year figure primarily reflects payments in conjunction with the public takeover offer and for the acquisition of additional innogy stock on-market.,neutral,0.042559694,0.015582505,0.9418579
Investments at Non-Core Business were €68 million above the prior-year level.,positive,0.8443387,0.04870931,0.10695198
"The prior-year figure reflects, in particular, pay- ments in conjunction with the innogy transaction recorded at PreussenElektra.",neutral,0.04930814,0.0636757,0.8870162
"By contrast, PreussenElektra’s investments to acquire residual power output rights were higher than in the prior year.",positive,0.95948285,0.021412825,0.019104308
Cash Flow Cash provided by operating activities of continuing and discon- tinued operations before interest and taxes of €5.9 billion was significantly above the prior-year level (€4.4 billion).,positive,0.9343128,0.048597362,0.017089859
"Energy Net- works recorded an increase of €1.9 billion year on year thanks to positive working capital effects at the previous E.ON network business and the inclusion, for the first time, of innogy’s network operations for the entire year.",positive,0.9561195,0.014836006,0.02904458
"Customer Solutions’ cash flow of €0.4 billion was below the prior-year level, mainly due to the inclusion of innogy’s operations in the United Kingdom and to the changes in segment reporting, which, for comparative purposes, were also made to the prior year (see page 21).",negative,0.009971266,0.96769476,0.022334028
The absence of Renewables’ €0.2 billion con- tribution relative to the prior year was another factor.,negative,0.1620773,0.4891644,0.34875828
"Cash provided by operating activities of continuing and dis- continued operations also rose because of lower tax payments (+€0.8 billion), whereas higher interest payments on innogy’s debt had a negative impact (-€0.1 billion).",positive,0.93106365,0.055076826,0.013859537
Cash provided by investing activities of continuing and discon- tinued operations totaled -€1.9 billion versus -€5.8 billion in 2019.,positive,0.6212913,0.33249757,0.046211217
"Expenditures were recorded in the prior year for the acqui- sition of innogy stock, whereas in the 2020 financial year cash provided by investing activities benefited from a subsequent purchase-price payment from RWE.",neutral,0.1531006,0.014278324,0.83262104
"In addition, the payment received in the first quarter of 2020 for the indirect stake in Nord Stream AG that was transferred to the CTA in 2019, the sale of innogy’s sales business in the Czech Republic, an advance payment in connection with the agreed-on sale of the stake in Rampion, and the sale of substantial parts of the heating electricity business in Germany had a positive impact on cash provided by investing activities.",positive,0.86058205,0.0082429275,0.13117495
"Cash provided by financing activities of continuing and discon- tinued operations of -€2.6 billion was €3.4 billion below the prior-year figure of +€0.8 billion, principally because of payments in conjunction with the compensation of innogy SE’s remaining minority shareholders and E.ON SE’s higher dividend payout relative to the prior year.",negative,0.012232079,0.9682298,0.019538218
"Cash Flow1 € in millions 2020 2019 Operating cash flow 5,313 2,965 Operating cash flow before interest and taxes2 5,948 4,407 Cash provided by (used for) investing activities -1,864 -5,820 Cash provided by (used for) financing activities -2,624 792 1 From continuing and discontinued operations.",neutral,0.022177741,0.043592364,0.9342299
"2Excluding the innogy business in the Czech Republic reclassified in accordance with IFRS 5 and deconsolidated on October 30, 2020.25 Asset Situation T otal assets and liabilities of roughly €95.4 billion were €2.7 billion, or 3 percent, below the figure at year-end 2019.",negative,0.013153926,0.9425904,0.044255596
Non-current assets declined by €0.3 billion year on year to €75.5 billion.,negative,0.008685838,0.9753121,0.016002072
This is mainly attributable to an increase in assets and preliminary goodwill from the acquisition of VSE Holding.,positive,0.91128796,0.010282647,0.07842944
"A reduction in financial assets, particularly companies accounted for using the equity method and non-current securities, had a countervailing effect.",negative,0.11290864,0.7698655,0.117225796
"Current assets declined by €2.4 billion, or 11 percent, from €22.3 billion to roughly €19.9 billion.",negative,0.008397366,0.9752935,0.016309083
"This resulted mainly from a decline in other operating assets and the deconsolidation of assets that had been reclassified as assets held for sale pursuant to IFRS 5: innogy’s business in the Czech Republic, the heating electricity business in Germany, and a business in Hungary.",neutral,0.031263664,0.42168936,0.547047
This was partially offset by an increase in liquid funds.,positive,0.9489978,0.019436844,0.03156537
"The equity ratio (including non-controlling interests) at year- end 2020 was 9 percent, which is 5 percentage points lower than at year-end 2019.",negative,0.012641929,0.95428026,0.033077784
The reduction in the equity ratio mainly reflects the merger squeeze-out of innogy SE’s remaining minority shareholders (see page 21).,negative,0.01409357,0.95828736,0.027619068
"Equity was also reduced by the dividend payout totaling €1.6 billion, the remeasurement of pension obligations, and other items not affecting net income recorded under other comprehensive income.",negative,0.016008027,0.96165437,0.022337606
"By contrast, net income for the 2020 financial year served to increase equity.",positive,0.954943,0.017580591,0.027476428
"Non-current debt rose by €2.8 billion, or 5 percent, chiefly because of the development of non-current bonds and an increase in pension obligations.",positive,0.95500755,0.01952497,0.025467375
Current debt of €24.7 billion was 5 percent below the figure at year-end 2019.,negative,0.0091119725,0.95720744,0.033680614
"The reason was the deconsolidation of debt that had previously been reclassified pursuant to IFRS 5 at innogy’s business in the Czech Republic, the heating electricity business in Germany, and a business in Hungary.",neutral,0.024216231,0.06135756,0.91442627
The repayment of financial liabilities was another factor.,neutral,0.098702535,0.05536638,0.8459311
"Consolidated Assets, Liabilities, and Equity € in millions Dec. 31, 2020 % Dec. 31, 2019 % Non-current assets 75,484 79 75,786 77 Current assets 19,901 21 22,294 23 T otal assets 95,385 100 98,080 100 Equity 9,055 9 13,248 14 Non-current liabilities 61,761 65 58,982 60 Current liabilities 24,569 26 25,850 26 T otal equity and liabilities 95,385 100 98,080 100 Additional information about E.ON’s asset situation is contained in Notes to the Consolidated Financial Statements.26Business Report Business Segments Energy Networks Power and Gas Passthrough Power and gas passthrough in Germany in 2020 rose significantly owing to the inclusion of innogy operations.",neutral,0.15049513,0.018640727,0.83086413
"Gas passthrough of the previous E.ON network business was at the prior-year level, Energy Passthrough Billion kWh Germany Sweden East-Central Europe/ T urkey T otal 2020 2019 2020 2019 2020 2019 2020 2019 Fourth quarter Power 64.4 62.4 9.5 9.8 17.8 16.5 91.7 88.7 Line loss, station use, etc.",neutral,0.019944174,0.08960622,0.89044964
"2.0 1.9 0.3 0.3 0.9 1.0 3.2 3.2 Gas 60.6 54.3 – – 16.1 14.4 76.7 68.7 Full year Power 226.9 144.2 34.7 35.5 64.1 46.0 325.7 225.7 Line loss, station use, etc.",neutral,0.022007009,0.30747288,0.6705201
7.1 4.8 1.1 1.1 3.9 2.9 12.1 8.8 Gas 170.6 118.5 – – 46.2 44.5 216.8 163.0 The inclusion of innogy’s network business in Hungary and Poland and the acquisition of VSE Holding Slovakia led to a significant structural increase in East-Central Europe/T urkey’s power pass- through.,positive,0.9418994,0.010429684,0.047670975
Gas passthrough rose slightly owing to the inclusion of the innogy business in Croatia.,positive,0.9603823,0.022231357,0.017386412
Power and gas passthrough at the previous E.ON network business was at the prior-year level.,neutral,0.026912153,0.13545054,0.83763736
"System Length and Network Customers E.ON’s power system in Germany was about 705,000 kilometers long, roughly the same as in 2019.",neutral,0.040684585,0.030763822,0.9285517
"As in the prior year, at year- end it had about 15.1 million connection points for power in its service territory.",neutral,0.12073359,0.013013529,0.86625284
"E.ON’s gas system was around 104,000 kilo- meters long and had 1.8 million connection points, likewise essentially unchanged from 2019.",positive,0.51339483,0.025817685,0.4607874
"The length of E.ON’s power system in Sweden was roughly 139,000 kilometers (prior year: 138,000 kilometers).",neutral,0.027335515,0.032142952,0.9405216
The number of customers in the power distribution system was about 1.1 million (prior year: about 1 million).,neutral,0.02385053,0.04379873,0.93235075
"E.ON operates electricity networks in East-Central Europe/ T urkey with a total system length of 322,000 kilometers and supplies about 9.7 million network customers.",neutral,0.065207995,0.0111805275,0.92361146
"System length and the number of network customers are thus significantly higher than the prior-year figures of 296,000 kilometers and 9 million.",positive,0.88078576,0.011678094,0.10753613
The increase is principally attributable to the acquisition of VSE Holding.,positive,0.65228766,0.008475176,0.33923715
"Gas networks operated by E.ON are roughly 48,000 kilometers long (prior year: roughly 46,000 kilometers).",neutral,0.03677721,0.015645409,0.9475774
"This increase is primarily attributable to the acquisition of two distribution system operators in Croatia, which are not material for the Group as a whole.",positive,0.8315884,0.007417184,0.16099444
The number of gas network customers was unchanged at around 2.6 million.,neutral,0.11587074,0.20847861,0.67565066
"whereas its power passthrough declined, in part because of the Covid-19 pandemic.",negative,0.031109449,0.9576104,0.0112801045
"Power passthrough in Sweden was almost unchanged from the prior year.27 Sales and Adjusted EBIT Energy Networks’ sales and adjusted EBIT in 2020 were significantly above the prior-year level, in particular due to the inclusion of innogy operations.",positive,0.9095694,0.06705569,0.023374937
"Sales and adjusted EBIT in Germany were €14.6 billion and €2.2 billion, respectively.",neutral,0.043205682,0.037266526,0.91952777
"As described above, the year-on-year increase is principally attributable to the inclusion of innogy operations.",positive,0.8427953,0.00897592,0.1482288
Sales at the previous E.ON network business were at the prior-year level.,neutral,0.08601173,0.12501931,0.7889689
A decline in power passthrough was offset by non-recurring regulatory items.,positive,0.59276384,0.37404048,0.03319559
"By contrast, adjusted EBIT of the previous E.ON network business declined slightly owing in part to mild weather and Covid-19.",negative,0.021565495,0.96508604,0.013348488
"However, these effects will be largely offset in subsequent years.",positive,0.7275793,0.023065228,0.24935544
In Sweden sales and adjusted EBIT in 2020 were significantly below the prior-year level.,negative,0.009092791,0.9724211,0.018486133
Lower network fees in conjunction with the start of the new regulatory period constituted the primary reason for the decline in sales and earnings.,negative,0.033821825,0.9482201,0.017958157
"Sales and adjusted EBIT in East-Central Europe/T urkey rose sig- nificantly, likewise because of the innogy takeover.",positive,0.95820886,0.025324738,0.016466357
The previous E.ON operations’ sales and earnings were slightly higher.,positive,0.93790495,0.045130428,0.016964566
"Energy Networks € in millions Germany Sweden East-Central Europe/ T urkey T otal 2020 2019 2020 2019 2020 2019 2020 2019 Fourth quarter Sales 4,102 4,031 240 276 910 663 5,252 4,970 Adjusted EBITDA1 1,028 958 137 183 296 262 1,461 1,403 Adjusted EBIT1 626 592 96 145 200 170 922 907 Full year Sales 14,563 9,161 889 1,024 2,832 1,913 18,284 12,098 Adjusted EBITDA1 3,628 2,313 529 692 1,042 789 5,199 3,794 Adjusted EBIT1 2,182 1,455 371 539 700 507 3,253 2,501 1 Includes effects of retrospective changes in connection with the adjustment of the provisional recognition of the innogy acquisition until September 18, 2020; the previous year was adjusted accordingly.28Business Report Customer Solutions Power and Gas Sales Volume This segment’s power sales in 2020 increased by 154.9 billion kWh to 369 billion kWh.",neutral,0.45656785,0.022956155,0.520476
Its gas sales rose by 124.3 billion kWh to 381.6 billion kWh.,positive,0.9532148,0.016216755,0.03056841
The inclusion of innogy operations for the first time for the entire year was the main reason.,neutral,0.12168266,0.027398635,0.85091877
Power Sales Billion kWh Germany United Kingdom1 Netherlands/ Belgium Other2 T otal 2020 2019 2020 2019 2020 2019 2020 2019 2020 2019 Fourth quarter Residential and SME 7.7 9.6 6.3 6.5 2.3 2.1 8.1 8.2 24.4 26.4 I&C 6.7 9.5 8.1 9.1 1.7 2.1 7.1 8.4 23.6 29.1 Sales partners 20.2 36.3 0.6 0.6 – – 2.2 0.2 23.0 37.1 Customer groups 34.6 55.4 15.0 16.2 4.0 4.2 17.4 16.8 71.0 92.6 Wholesale market 20.3 3.3 3.9 5.0 2.2 4.9 3.5 2.3 29.9 15.5 T otal 54.9 58.7 18.9 21.2 6.2 9.1 20.9 19.1 100.9 108.1 Full year Residential and SME 31.5 21.0 22.4 18.1 7.6 2.4 30.6 25.3 92.1 66.8 I&C 30.9 20.3 31.5 18.9 6.2 2.3 29.4 28.3 98.0 69.8 Sales partners 72.5 40.8 2.2 0.6 – – 3.8 0.7 78.5 42.1 Customer groups 134.9 82.1 56.1 37.6 13.8 4.7 63.8 54.3 268.6 178.7 Wholesale market 61.4 12.7 20.5 8.7 6.5 4.9 12.0 9.1 100.4 35.4 T otal 196.3 94.8 76.6 46.3 20.3 9.6 75.8 63.4 369.0 214.1 1 The line item “wholesale market” includes changes made retroactively.,neutral,0.023674581,0.11718949,0.85913587
Gas Sales Billion kWh Germany United Kingdom1 Netherlands/ Belgium Other2 T otal 2020 2019 2020 2019 2020 2019 2020 2019 2020 2019 Fourth quarter Residential and SME 14.5 15.1 16.5 18.3 5.4 9.4 10.6 9.2 47.0 52.0 I&C 7.9 8.6 2.7 3.8 7.6 5.2 6.2 6.9 24.4 24.5 Sales partners 14.6 36.3 2.3 2.5 – – 0.5 0.6 17.4 39.4 Customer groups 37.0 60.0 21.5 24.6 13.0 14.6 17.3 16.7 88.8 115.9 Wholesale market 13.6 4.8 11.3 13.2 9.1 24.1 1.0 2.2 35.0 44.3 T otal 50.6 64.8 32.8 37.8 22.1 38.7 18.3 18.9 123.8 160.2 Full year Residential and SME 40.7 27.3 49.1 39.5 21.6 9.7 29.6 27.7 141.0 104.2 I&C 25.2 18.2 10.3 10.1 26.6 5.9 21.2 23.3 83.3 57.5 Sales partners 45.3 37.5 6.8 2.5 – – 1.4 1.6 53.5 41.6 Customer groups 111.2 83.0 66.2 52.1 48.2 15.6 52.2 52.6 277.8 203.3 Wholesale market 44.5 11.7 27.7 13.2 25.8 24.1 5.8 5.0 103.8 54.0 T otal 155.7 94.7 93.9 65.3 74.0 39.7 58.0 57.6 381.6 257.3 1 The line item “wholesale market” includes changes made retroactively.,neutral,0.02524864,0.11540113,0.8593502
2Excludes E.ON Business Solutions.29 The sales business in Germany increased its power sales to 196.3 billion kWh relative to 2019 owing primarily to the inclu- sion of innogy operations.,positive,0.9578625,0.015942017,0.026195593
"On balance, the previous E.ON sales business in Germany sold more power as well.",neutral,0.49139097,0.011037445,0.49757165
Power sales to residential and small and medium enterprise (“SME”) customers were below the prior-year level due to the sale of the heating electricity business.,negative,0.009358784,0.9719386,0.018702513
"Power sales to industrial and commercial (“I&C”) customers declined year on year, primarily because of changes in the customer portfolio and the repercussions of Covid-19.",negative,0.010044253,0.97396773,0.015988003
"Power sales to the wholesale market were significantly above the prior-year level, mainly owing to reselling related to Covid-19 and to the optimization of the procurement portfolio.",positive,0.95190686,0.030883517,0.01720959
"Gas sales of 155.7 billion kWh were 61 billion kWh above the prior-year level, principally because of the inclusion of innogy operations.",positive,0.9022019,0.07058517,0.027212968
The previous E.ON business’s gas sales to residential and SME customers and to I&C customers decreased owing to weather factors.,negative,0.078987546,0.9005194,0.02049311
Gas sales to I&C customers also declined because of changes in the customer portfolio.,negative,0.010329498,0.97216547,0.017504953
The optimization of the procurement portfolio led to a significant increase in gas sales to the wholesale market.,positive,0.95158756,0.013869833,0.03454262
"Power sales in the United Kingdom increased to 76.6 billion kWh in 2020, owing in particular to the inclusion of innogy operations.",positive,0.93992615,0.010149706,0.049924087
"The previous E.ON business’s sales to residential and SME customers and I&C customers declined, mainly because of the Covid-19 pandemic.",negative,0.017572494,0.9648374,0.017590115
"Gas sales in the United Kingdom rose sig- nificantly as well (+44 percent), primarily because of innogy operations.",positive,0.961454,0.017312318,0.02123368
Covid-19’s repercussions led to lower gas sales at the previous E.ON U.K. business.,negative,0.027697021,0.95340085,0.01890216
"In addition, warmer weather in 2020 had an adverse impact on gas sales to residential and SME customers.",negative,0.00991508,0.9558548,0.034230128
"The Netherlands/Belgium unit, which consists exclusively of originally innogy business operations, sold 20.3 billion kWh of power and 74 billion kWh of gas in 2020 (prior year: 9.6 bil- lion kWh and 39.7 billion kWh, respectively).",neutral,0.081079975,0.00979094,0.90912914
"Power sales at the Other unit rose by 12.4 billion kWh, primarily owing to the inclusion of innogy operations in Hungary and Poland.",positive,0.95601577,0.01540677,0.028577486
Power sales in the other previous E.ON regions declined.,negative,0.01931771,0.96020925,0.020473003
"Power sales to residential and SME customers were below the prior-year level, particularly in Italy.",negative,0.008571408,0.9727788,0.018649874
"The impact of Covid-19 in the Czech Republic, Hungary, and Italy along with lower customer numbers in Romania were the principal reasons for the decline in power sales to I&C customers.",negative,0.012633085,0.9695286,0.017838296
Power sales to I&C customers in Sweden were higher thanks to new sales contracts.,positive,0.9631273,0.017566768,0.019305967
"Power sales to sales partners increased significantly as well, mainly because of a new customer relationship at the previous E.ON sales business in Hungary.",positive,0.96005243,0.014591939,0.025355633
"Power sales to the wholesale market rose, primarily because of an increase in reselling in the Czech Republic and Italy.",positive,0.9608883,0.015676685,0.023435071
This was partially offset by a decline in whole- sale market sales in Sweden.,negative,0.185501,0.7850659,0.029433176
Other’s gas sales were 0.4 billion kWh higher.,positive,0.92123646,0.031227592,0.04753591
"The inclusion of innogy operations in Hungary and Poland had a positive impact, whereas gas sales in nearly all other previous E.ON regions declined.",positive,0.5663709,0.402789,0.030840036
Gas sales to residential and SME customers were slightly above the prior-year level.,positive,0.9149278,0.059310205,0.02576197
Slightly higher customer numbers and cold weather in Romania were the primary reasons.,negative,0.122823894,0.77323484,0.10394134
"Gas sales to I&C customers decreased, principally because of a decline in customer numbers in Romania, the sale of the LPG business in Sweden in the second quarter of 2019, and deterio- rated market conditions in Italy and the Czech Republic due to Covid-19.",negative,0.010024136,0.9727045,0.017271345
Gas sales to the wholesale market were at the prior- year level.,neutral,0.07124388,0.04484377,0.8839124
Higher reselling in Italy was offset by lower sales volume in Sweden.,negative,0.090307154,0.8870392,0.022653682
"Customer Numbers This segment’s fully consolidated companies had about 40.7 mil- lion customers at year-end 2020, nearly at the prior- year level of 41.1 million.",neutral,0.30828416,0.08179482,0.609921
The sale of the heating electricity reduced the number of customers in Germany to 13.9 million (prior year: 14.2 million).,negative,0.07460488,0.8736517,0.051743492
Customer numbers in the United Kingdom declined from 10.9 to 10.3 million amid the ongoing restructuring of the sales business.,negative,0.007217951,0.9746493,0.01813271
There were losses among power as well as gas customers.,negative,0.010842062,0.96950173,0.01965616
"By contrast, the customer base grew in the Nether- lands/Belgium, mainly through new acquisitions; this unit had 4.6 million customers at year-end 2020 (prior year: roughly 4.3 million).",positive,0.7970189,0.008860593,0.1941205
"The total number of customers in the other countries where this segment operates rose from 11.8 to 11.9 million, principally because of the successful acquisition of residential and SME customers in Romania.30Business Report Other’s sales rose by €588 million, principally because of the inclusion of innogy operations.",positive,0.9567749,0.015603326,0.027621772
"By contrast, sales in the previous E.ON regions declined.",negative,0.013372156,0.9670126,0.01961532
Lower prices in Italy and Hungary were the primary reasons.,negative,0.28771618,0.575193,0.13709071
"Adjusted EBIT decreased by €20 million to €91 million, mainly because of effects resulting from the Covid-19 pandemic in the Czech Republic and Hungary as well as the inclusion of innogy’s business with new customer solutions.",negative,0.025878537,0.9546221,0.019499348
This was partially offset by items that included the contribution from innogy operations in Poland.,positive,0.727651,0.038029052,0.23431996
"Non-Core Business Fully Consolidated and Attributable Generating Capacity As in the prior-year, PreussenElektra’s fully consolidated and attributable generating capacity at year-end 2020 totaled 3,828 MW and 3,319 MW, respectively.",neutral,0.049077407,0.01563578,0.9352868
PreussenElektra’s Power Generation Power procured (owned generation and purchases) in the 2020 financial year was 2.8 billion kWh below the prior-year level.,negative,0.009796014,0.95842874,0.031775307
The year-on-year decline is primarily attributable to the transfer of minority stakes in Gundremmingen and Emsland nuclear power stations to RWE.,negative,0.011349548,0.9681336,0.020516803
Sales and Adjusted EBIT Customer Solutions’ sales of €48.3 billion in 2020 were about 52 percent more than in the prior year.,positive,0.7251374,0.10078619,0.17407641
Adjusted EBIT rose by €104 million.,positive,0.95593274,0.018546628,0.025520703
The increase in sales in Germany is primarily attributable to the inclusion of innogy operations and to higher sales volume on the wholesale market and the passthrough of cost components at the previous E.ON business.,positive,0.95019186,0.02137216,0.028436022
The sale of the heating electricity business in Germany had an adverse impact.,negative,0.012352668,0.9423737,0.04527368
Adjusted EBIT was significantly higher due to the inclusion of innogy operations.,positive,0.9562264,0.013632795,0.030140838
The decline in the previous E.ON business’s adjusted EBIT was mainly caused by Covid-19 and weather factors.,negative,0.012590066,0.9676347,0.019775217
Sales in the United Kingdom were likewise significantly above the prior-year level due to the inclusion of innogy operations.,positive,0.94830316,0.035499495,0.016197434
"Sales declined at the previous E.ON business, primarily owing to weather factors and lower consumption resulting from Covid-19.",negative,0.008832935,0.9752388,0.015928354
Adjusted EBIT was significantly lower than in the prior year.,negative,0.012335335,0.96912897,0.018535765
This is attributable to the aforementioned decline in sales at the previous E.ON business and the inclusion of innogy operations.,negative,0.010834072,0.96531826,0.023847612
"By contrast, cost savings had a positive impact.",positive,0.9521387,0.026928846,0.020932334
"Sales and adjusted EBIT in the Netherlands/Belgium were €3 billion and €80 million, respectively (prior year: €1 billion and €37 million, respectively).",neutral,0.04622424,0.027684905,0.9260909
The year-on-year increase is principally attributable to the inclusion of this unit for the first time for the entire year.,positive,0.84983796,0.008144342,0.1420177
"Customer Solutions € in millions Germany United Kingdom Netherlands/ Belgium Other T otal 2020 2019 2020 2019 2020 2019 2020 2019 2020 2019 Fourth quarter Sales1 6,669 7,033 3,917 4,299 940 933 2,470 2,580 13,996 14,845 Adjusted EBITDA2 154 436 -96 -113 51 50 114 96 223 469 Adjusted EBIT2 116 377 -127 -162 35 36 52 39 76 290 Full year Sales1 22,550 12,906 13,993 9,645 2,959 991 8,840 8,252 48,342 31,794 Adjusted EBITDA2 546 427 1 32 152 54 307 276 1,006 789 Adjusted EBIT2 412 308 -129 -106 80 37 91 111 454 350 1 Adjustment of prior-year figures in the context of “failed-own-use”-accounting with no impact on earnings.",neutral,0.018607946,0.0427701,0.93862194
"2Includes the effects of retrospective changes in connection with the adjustment of the provisional recognition of the innogy acquisition until September 18, 2020; the previous year was adjusted accordingly.31 Power Generation Billion kWh PreussenElektra 2020 2019 Fourth quarter Owned generation 7.4 7.7 Purchases 0.4 0.2 Jointly owned power plants –– Third parties 0.4 0.2 T otal 7.8 7.9 Station use, line loss, etc.",neutral,0.018678645,0.1568831,0.8244382
"– – Power sales 7.8 7.9 Full year Owned generation 28.4 30.1 Purchases 1.4 2.5 Jointly owned power plants – 0.9 Third parties 1.4 1.6 T otal 29.8 32.6 Station use, line loss, etc.",neutral,0.020680383,0.12135684,0.85796285
"-0.1 -0.1 Power sales 29.7 32.5 Non-Core Business € in millions PreussenElektra Generation T urkey T otal 2020 2019 2020 2019 2020 2019 Fourth quarter Sales 360 308 – – 360 308 Adjusted EBITDA 253 120 3 4 256 124 Adjusted EBIT 112 36 3 4 115 40 Full year Sales 1,388 1,174 – – 1,388 1,174 Adjusted EBITDA 895 543 30 74 925 617 Adjusted EBIT 383 292 30 74 413 366 Sales and Adjusted EBIT Sales at Non-Core Business of €1,388 million were €214 million above the prior-year figure.",neutral,0.29065952,0.3213671,0.38797337
Adjusted EBIT increased by €47 million to €413 million.,positive,0.9534574,0.016619712,0.029922795
"PreussenElektra’s sales rose year on year, mainly because of higher sales prices.",positive,0.96018565,0.01817865,0.02163569
The absence of sales from Gundremmingen and Emsland was a countervailing factor.,negative,0.010282143,0.95612025,0.033597674
Adjusted EBIT was significantly above the prior-year level.,positive,0.95056134,0.02996905,0.019469528
Higher sales prices were the principal factor in the significant increase in PreussenElektra’s adjusted EBIT.,positive,0.95682925,0.02210526,0.021065457
They were partially offset by the absence of earnings from stakes in nuclear power stations that had been transferred and by higher expenditures for residual power output rights.,negative,0.12604688,0.81432974,0.059623305
"By contrast, equity earnings on E.ON’s stake in Enerjisa Üretim declined significantly.",negative,0.019144213,0.96272564,0.01813017
Operating improvements were more than offset by currency-translation effects resulting from the weakening of the T urkish lira and by impairment charges on certain legacy projects.32Business Report The change in financial assets is mainly attributable to an increase in loans to affiliated companies.,positive,0.66585344,0.27841073,0.055735834
The increase in receiv- ables from affiliated companies and liabilities to affiliated companies resulted from the assumption of innogy SE’s cash and cash equivalents accounts.,neutral,0.23505017,0.027337905,0.7376119
The change in equity mainly reflects the fact that net income was higher in 2020 than in the prior year.,positive,0.92586255,0.013320302,0.06081714
"The decline in other liabilities resulted from the transfer of innogy SE’s renewables business, its gas-storage business, and its stake in Austrian energy utility KELAG Kärntner Elektrizitäts- Aktiengesellschaft to RWE in 2020, which fulfilled the obligation to RWE disclosed in the prior year.",negative,0.17512268,0.56812936,0.256748
Deferred income includes premiums from the transfer of non-current innogy SE bonds to E.ON SE.,neutral,0.042254034,0.013848822,0.9438971
"The issuance of bonds with a total nominal value of €5,000 mil- lion and the €1,186 million increase in liquid funds were the main items affecting the Company’s financial situation.",neutral,0.05351749,0.40253186,0.5439507
Information on treasury shares can be found in Note 20 to the Consolidated Financial Statements.,neutral,0.022188859,0.029789586,0.9480216
