sentence,sentiment,positive_score,negative_score,neutral_score
"Examples of LLW include protective clothing, cleaning equipment, tools, and building rubble from plant control areas.",neutral,0.023250144,0.12400304,0.85274684
"ILW includes, in particular, the reactor pressure vessel’s near-core mounting parts.",neutral,0.04667484,0.012702482,0.94062275
"Together, both waste categories contain less than 1 percent of an NPP’s total radioactivity.",neutral,0.022199377,0.10526136,0.8725392
• HLW contains more than 99 percent of an NPP’s total radioactivity and consists primarily of the fission products of uranium in the irradiated fuel assemblies.,neutral,0.023782635,0.02062599,0.9555913
NPP operators are responsible for packaging LLW and ILW safely and according to approved standards.,neutral,0.063386716,0.010953501,0.92565984
"After regulatory certification, packaged LLW and ILW becomes the responsibility of the German federal government.",neutral,0.028108869,0.016896429,0.95499474
The Law on the Reorganization of Responsibility in Nuclear Waste Disposal transferred the responsibility for operating defined storage facilities for LLW and ILW.,neutral,0.047879573,0.022137374,0.9299831
"Pursuant to this law, the federal government is responsible for the storage of PEL’s LLW and ILW effective January 1, 2020.",neutral,0.029342396,0.018884914,0.95177275
"This applies to the following PEL facilities: Stade NPP, Würgassen transport staging hall, Grafenrheinfeld staging hall, Unterweser radioactive waste storage facility, and Unterweser storage facility.",neutral,0.024150306,0.02198138,0.9538683
"The Konrad repository for LLW and ILW is currently being built by BGE, the German Federal Company for Radioactive Waste Disposal.",neutral,0.057047065,0.0110718915,0.93188107
BGE expects Konrad to be commissioned in 2027.,neutral,0.10012546,0.009245544,0.890629
"As with LLW and ILW, irradiated fuel assemblies are placed in approved transport and storage containers and stored in interim storage facilities at the NPPs.",neutral,0.032675967,0.016922448,0.95040154
"Under the Law on the Reorganization of Responsibility in Nuclear Waste Disposal, the interim storage facilities and containers of irradiated fuel assemblies became the property and responsibility of the federal government effective January 1, 2019.",neutral,0.01988355,0.027083877,0.95303255
Fuel assemblies will remain in the interim storage facilities until Germany has a state- owned receiving facility or repository for HLW.,neutral,0.033811163,0.016900204,0.9492886
When this will happen is unclear.,neutral,0.023113392,0.06734063,0.90954596
The responsibility for final disposal lies with the federal government.,neutral,0.020877393,0.026156044,0.9529665
For 2022 PEL submitted notification for 314.5 metric tons less LLW and ILW than for 2021.,neutral,0.31969008,0.037746757,0.6425632
"The amount of waste is subject to fluctuations, depending on the NPPs’ dismantling activities.",neutral,0.023603445,0.03964581,0.93675077
HLW decreased to 0 metric tons due to the decommissioning of NPPs.,negative,0.10200466,0.8643968,0.03359854
"New fuel rods were installed in Isar 2 NPP— which will continue to operate temporarily until April 15, 2023— for the last time in October 2021.",neutral,0.47910962,0.013146911,0.5077435
"0 200 400 600 800 1.000 1.200 1.400 1.600 2022 2021 2020 Radioactive Waste (metric tons) High-level radioactive waste Low- and intermediate-level radioactive wasteCombined Group Management Report Contents Search Back → About this Report → Corporate Profile → Climate Protection and Environmental Management → Employees and Society → Governance → Sustainable Finance → Business Report → Forecast Report → Risks and Chances Report → Internal Control System → Disclosures Regarding Takeovers → Corporate Governance Declaration 30 E.ON SE Financial Statements 2022 Employees and Society Occupational Health and Safety GRI 3-3, GRI 403 E.ON works continually to establish a caring culture.",neutral,0.07927768,0.015242529,0.9054797
"This encompasses ensuring our employees' safety in the workplace, promoting their health, and also supporting their mental well- being.",neutral,0.09897177,0.01733785,0.8836904
"Some employees and contractors perform high-risk work, such as on power grids, gas pipelines, and other industrial facilities.",neutral,0.0251579,0.201933,0.7729091
Stringent safety standards are therefore of particular importance to E.ON.,neutral,0.084831044,0.012283204,0.9028858
"This is because accidents not only endanger employees’ health, but may also result in property damage, work interruptions, and a loss of reputation.",negative,0.008297879,0.95185935,0.03984279
E.ON adopts a zero-harm principle and therefore strives to cause and allow as little harm as possible.,neutral,0.077304736,0.014946708,0.9077486
"The Covid-19 pandemic has made safety, health, and well-being even more important in recent years than before.",neutral,0.2856865,0.05786814,0.6564454
E.ON meets the pandemic’s challenges by means of its caring culture.,neutral,0.27018574,0.007858615,0.72195566
"E.ON‘s Approach Health and safety (“H&S”) have long been firmly embedded in E.ON’s corporate culture and its organizational setup, policies, and procedures.",neutral,0.09308694,0.013956267,0.89295673
E.ON’s approach is proactive and preventive.,neutral,0.13718934,0.010690992,0.8521197
We are unambiguously committed to the principle of zero tolerance for accidents.,neutral,0.091388404,0.019558989,0.8890526
E.ON’s main objective is to prevent occupational accidents from the outset.,neutral,0.06783172,0.015890893,0.91627747
This applies to E.ON employees as well as contractor employees who work on its behalf.,neutral,0.019768061,0.059412204,0.92081976
E.ON’s ambition is to actively promote employees' well-being and enable them to maintain their performance and employability well into the future.,positive,0.80944014,0.007956083,0.18260372
"In particular, we try to prevent the main health conditions that most frequently result in unfitness for work.",negative,0.043364253,0.51071465,0.44592103
E.ON’s health management includes designing and providing health services (such as flu vaccinations) as well as target-group- specific individual measures to maintain health.,neutral,0.06998211,0.01197874,0.9180391
"Issues include general health maintenance, nutrition, exercise, mental health, stress management, addiction prevention, and healthy leadership.",neutral,0.053967413,0.024086226,0.92194635
"E.ON promotes them by means of training sessions, information leaflets, presentations, and a variety of digital formats.",neutral,0.054898944,0.01117691,0.9339242
Its use of the latter was again high in 2022 due to the Covid-19 pandemic.,positive,0.7676572,0.18045302,0.05188982
Guidelines and Policies E.ON is committed to a culture of prevention.,neutral,0.10049196,0.012242546,0.8872655
We reaffirmed this by signing the Düsseldorf Statement on the Seoul Declaration on Safety and Health at Work and the Luxembourg Declaration on Workplace Health Promotion in 2009.,neutral,0.28293276,0.012514651,0.70455265
E.ON has had a Group Company Agreement on Health for all employees in Germany since 2015; it was last revised in 2018.,neutral,0.18275554,0.016265946,0.80097854
Its purpose is to foster a healthy work environment and promote the health of all employees.,neutral,0.29067376,0.010497616,0.69882864
"It defines four action areas: occupational health management, addiction prevention and intervention, occupational integration management, and employee counseling.",neutral,0.027268436,0.0472673,0.9254643
"The E.ON Health, Safety, Environment & Climate Protection Policy Statement, which was originally published in 2018, was updated in 2021 to reflect its Vision Zero for safety targets as well as its climate and environmental targets in the context of the EU taxonomy.",neutral,0.13791169,0.010338287,0.85175
"In addition, we simplified the document’s language and eliminated redundancies.",neutral,0.23824665,0.028535005,0.7332183
"A Group-wide standard for assessing risks to health, safety, and the environment (“HSE”) has applied in the Company since the start of 2021.",neutral,0.07955424,0.012046483,0.9083993
"It defines the minimum requirements for identifying, analyzing, evaluating, managing, and monitoring HSE and other sustainability-related dangers and opportunities.",neutral,0.041075286,0.017182125,0.9417426
"The standards’ requirements are also supported by IT solutions, which are mainly used to create risk assessments and/or indices as well as activity- related risk assessments.",neutral,0.110764965,0.009051406,0.88018364
Our employees have the opportunity to view risk assessments relevant to them and the resulting protective measures.,neutral,0.12180261,0.008888552,0.8693089
"The Function Policy “Group HSE” defines HSE roles, responsibilities, management expectations, and reporting channels.",neutral,0.023050273,0.031565003,0.9453848
It sets minimum requirements and management tools needed to prevent physical and mental harm in the workplace.,neutral,0.03719426,0.048627194,0.9141785
It also requires all our operating units (except for very small ones and those with insignificant risks and potential impact) to have in place an occupational H&S management system certified to international standards— such as ISO 45001 (which replaced OHSAS 18001)— and to improve the system on an ongoing basis.,positive,0.6500949,0.009431802,0.34047326
"› At year-end 2022, 85 percent of our employees worked at business units certified to ISO 45001.",neutral,0.04921565,0.031963628,0.91882074
‹ E.ON refined the Function Policy “Group HSE” in 2022.,neutral,0.116684884,0.0115044555,0.87181073
"For example, we added or sharpened the definition of tasks and task areas and formulations, in part to better integrate sustainability aspects Group-wide, including task areas such as the environment and biodiversity, sustainability reporting, and supply chain.",neutral,0.4530906,0.011494877,0.5354145
"In addition, the People Guideline on HSE communicates E.ON’s HSE aspirations and states the expectation that all employees embrace HSE on the job.",neutral,0.10214328,0.01214172,0.885715
It also describes E.ON’s „Safety F1RST“ principles for the safety mindset and behaviors necessary to prevent accidents.,neutral,0.09053077,0.0127633205,0.89670587
"The guideline contains extra tasks for managers, because their responsibilities include leading by example with regard to HSE.",neutral,0.03356462,0.023158163,0.94327724
"In addition, E.ON updated the Group standard for incident management during the year under review; it applies to E.ON contractors as well to sharpen definitions and processes.",neutral,0.14231606,0.010961251,0.8467227
"Its purpose is to establish consistent rules for classifying, investigating, analyzing, and reporting HSE incidents and for sharing information.",neutral,0.043815754,0.018763755,0.9374204
"It complements PRISMA (Platform for Reporting on Incident and Sustainability Management and Audits), E.ON’s IT solution for incident management, which is described below under “Specific Actions.” The Group Standard on HSE Management Expectations was completely revised in 2022.",neutral,0.07272945,0.017079849,0.9101907
It defines expectations for 15 core elements.,neutral,0.052096758,0.013769444,0.9341339
"It addresses occupational safety and accident Combined Group Management Report Contents Search Back → About this Report → Corporate Profile → Climate Protection and Environmental Management → Employees and Society → Governance → Sustainable Finance → Business Report → Forecast Report → Risks and Chances Report → Internal Control System → Disclosures Regarding Takeovers → Corporate Governance Declaration 31 E.ON SE Financial Statements 2022 prevention, the safety of E.ON’s facilities and products over their entire life cycle, and other elements.",neutral,0.025485162,0.03291169,0.9416032
"The chapter entitled Data Protection, Cybersecurity, and Product Safety c ontains more information about product safety.",neutral,0.027597489,0.028927064,0.9434754
"This standard provides the foundation for all cascading HSE rules and processes at E.ON, thereby supplementing the requirements of the relevant ISO standards.",neutral,0.18169264,0.008370891,0.8099365
E.ON developed an assessment tool to simplify implementation and assess the status of management systems.,neutral,0.25966766,0.008426333,0.73190606
"In addition, the HSE department worked closely with the Supply Chain team to define procurement policies and standards that require E.ON’s suppliers to commit to meet minimum standards for HSE.",neutral,0.26497504,0.014061117,0.7209639
They also firmly embedded HSE issues in all procurement processes.,neutral,0.20660418,0.014340201,0.77905566
Harmonized minimum HSE requirements for contractors now apply at all E.ON companies in Germany.,neutral,0.087587915,0.010151531,0.9022606
E.ON implemented a Group-wide standard for contractor management at year-end 2022.,neutral,0.23715211,0.007415854,0.755432
It defines minimum requirements and roles and responsibilities to ensure the consistent evaluation and management of HSE and risks while working with contractors.,neutral,0.041220304,0.017640233,0.9411395
E.ON companies must integrate the requirements into their processes within 18 months (by May 2024).,neutral,0.058183376,0.011310913,0.93050575
"They are supported by a catalogue of contractor management measures, which also serves as an assessment tool for the implementation of the standard.",neutral,0.15822153,0.007922062,0.8338564
Organization and Responsibilities E.ON is committed to protecting people and the environment.,neutral,0.10971518,0.010315868,0.8799689
"Because the approaches and systems for doing both well are similar, E.ON combines environmental management and occupational H&S management in a single HSE organization.",neutral,0.10015389,0.009508357,0.8903377
"The E.ON Management Board and the management of our units are responsible for E.ON’s HSE performance, which includes compliance as well as improvement.",positive,0.7604484,0.01007404,0.22947754
They set targets and update policies to foster continuous improvement.,neutral,0.34206977,0.010258002,0.64767224
They are supported and advised by the HSE department at Corporate Functions and the E.ON HSE Council.,neutral,0.028861819,0.019262016,0.9518762
The council is composed of senior executives and employee representatives from different business areas and countries in which E.ON is active.,neutral,0.038604066,0.015042169,0.94635373
It meets at least three times a year and is chaired by the member of the E.ON Management Board responsible for HSE.,neutral,0.01791303,0.038740866,0.9433461
E.ON units have their own HSE councils and expert teams as well.,neutral,0.025433844,0.027073147,0.94749296
They define the HSE requirements for their unit and plans to implement.,neutral,0.033370562,0.015816541,0.95081294
"Every unit must ensure that it meets E.ON’s corporate and HSE standards, design and implement HSE plans according local needs, and follow E.ON’s HSE Strategy Roadmap for 2021-23.",neutral,0.15837787,0.009434367,0.83218783
E.ON reactivated the International Health Experts team to foster health-related improvements and innovations and thus its health strategy.,positive,0.60233694,0.007842076,0.38982102
Since 2022 the team has again been sharing knowledge and experience between countries to identify opportunities for collaboration.,positive,0.81972384,0.007501011,0.17277518
Specific Actions The HSE department oversees strategic H&S training sessions.,neutral,0.019861408,0.040498544,0.93964
"This includes the training provided to the E.ON Group’s top 100 executives, programs for senior managers in the operating business, and training for staff who conduct incident investigations (such as root-cause analysis).",neutral,0.106881365,0.010207392,0.88291126
"With regard to the Group HSE Strategy Roadmap, E.ON’s units conduct their own operational H&S training, programs to enhance HSE culture, and training required by law.",neutral,0.06455096,0.010943597,0.9245054
A train-the-trainer module further advanced and supplemented the program to establish E.ON’s caring culture.,positive,0.83649105,0.0076855733,0.15582345
The aim is to reach lower management levels as well and to enable trainers in the units to communicate HSE to their teams.,neutral,0.24559823,0.009741857,0.7446599
"E.ON managers in Germany can enroll in Healthy Leadership, a training module on how to address health issues and thereby promote health in their team.",neutral,0.16268148,0.008696514,0.82862204
"This training continued to be conducted digitally in 2022 and covered aspects such as stress reduction, mental health, and tips for an ergonomic workplace.",neutral,0.11132939,0.0115681505,0.8771025
"E.ON employees in Germany had free access to online ergonomics advisors, including for their home office.",neutral,0.06726447,0.012128486,0.92060703
"In addition, workshops for a common understanding of E.ON’s caring culture were held for the top 100 executives and senior managers from operations and administration.",neutral,0.17690602,0.010480236,0.8126138
E.ON considers itself a “learning company” whose ambition is continuous improvement.,neutral,0.2516027,0.007447575,0.7409497
This includes a constructive culture of failure as well.,neutral,0.05897382,0.08471478,0.8563114
We thoroughly investigate incidents by conducting root cause analyses (“RCA”).,neutral,0.0544594,0.014643633,0.930897
"For this purpose, E.ON has introduced a specific Group standard and, in 2022, further expanded the related training and continuing skills development offerings.",positive,0.67276883,0.007285515,0.3199456
"The training courses, which were offered in person again for the first time since the pandemic, cover topics such as investigation methods and communication.",neutral,0.10821951,0.011075189,0.8807053
Lessons learned from incident investigations are shared throughout the Group and are incorporated into both improvement activities of the units and of working groups.,neutral,0.07303427,0.012425428,0.9145403
E.ON also uses the lessons learned to institute preventive measures.,neutral,0.17103672,0.009710046,0.8192532
"PRISMA, an integrated IT solution, is the main component of E.ON’s online incident management system and is used by all E.ON units.",neutral,0.06413394,0.009855777,0.9260103
"It enables us to reach many users, report and manage data, and ensure a high degree of transparency.",neutral,0.23629726,0.0076769087,0.7560258
"Incident investigations are entered and stored directly in PRISMA, ensuring that all companies and Corporate Functions always work with the same database.",neutral,0.027589358,0.020070417,0.95234025
"Incident reporting is prompt, and the situation should be clear for everyone involved.",neutral,0.11996929,0.023644049,0.85638666
All this is intended to help prevent incidents.,neutral,0.06545122,0.014376419,0.9201724
E.ON has five categories of incidents.,neutral,0.027057284,0.26619208,0.7067506
They range from 0 (low) to 4 (major).,neutral,0.0340075,0.076126,0.88986653
"E.ON’s HSE Standard on Incident Management requires the units to use PRISMA to report category 4 incidents to the HSE department at Corporate Functions within 24 hours; in addition, the units immediately forward the information to the Management Board.",neutral,0.021033822,0.030282125,0.9486841
"Employees must report all incidents, regardless of their severity, using PRISMA.",neutral,0.024951123,0.09243927,0.88260967
No employee needs to fear any retribution.,neutral,0.030473998,0.09965099,0.86987495
"In addition, their personal data are always protected and can only be accessed by limited user groups.",neutral,0.020385325,0.08193042,0.8976843
"If employees or contractors who find themselves in a situation that they believe is potentially dangerous, they have clear instructions to suspend work Combined Group Management Report Contents Search Back → About this Report → Corporate Profile → Climate Protection and Environmental Management → Employees and Society → Governance → Sustainable Finance → Business Report → Forecast Report → Risks and Chances Report → Internal Control System → Disclosures Regarding Takeovers → Corporate Governance Declaration 32 E.ON SE Financial Statements 2022 immediately and, if necessary, leave the work area.",neutral,0.01487881,0.39108524,0.5940359
They are also instructed to alert their colleagues to potentially dangerous situations.,neutral,0.03650762,0.060479596,0.9030128
We conducted a Group-wide training module in 2022 to make it clear to all employees how to use PRISMA.,neutral,0.21154642,0.008919125,0.77953446
E.ON’s managers fulfil their responsibility as health and safety leaders in part by going on safety walks and engaging in dialog with employees.,neutral,0.08417653,0.012510627,0.9033128
"During management visits, known as gemba walks, they can take a close look at workplaces, talk directly with employees, and deepen their understanding of HSE issues, including risks.",neutral,0.0649599,0.01722068,0.91781944
"The Group-wide HSE app (formerly ""Go, See & Talk""), which can be downloaded from E.ON’s “apps@work” store, facilitates the process.",neutral,0.11722298,0.00860527,0.87417173
"Among other things, it contains questions for each type of work environment, including safety culture and workplace health issues.",neutral,0.027383143,0.059130922,0.91348594
"E.ON’s managers also use the app to submit answers they received, their own observations, and photos and documents.",neutral,0.025636654,0.027565686,0.9467976
The information is automatically entered into PRISMA for additional analysis.,neutral,0.029521607,0.018976538,0.95150185
"Since 2022, near misses and unsafe conditions or behaviors can also be recorded in the app.",neutral,0.022057123,0.30243146,0.6755115
More functions will follow as part of a program called Digitization@HSE that was launched in the year under review.,neutral,0.11370633,0.008404706,0.8778889
"For example, the app’s functions for reporting near misses and for conducting audits and inspections will be simplified to better involve all employees.",neutral,0.113804154,0.01721551,0.86898035
The overarching objective is to improve E.ON’s entire HSE performance.,positive,0.8749494,0.007135927,0.11791471
The HSE division has conducted quick checks since August 2021.,neutral,0.04521831,0.023166891,0.9316148
They involve an outside partner evaluating E.ON’s safety culture and identifying possible risks.,neutral,0.10621574,0.0108695375,0.8829147
"So far, 21 quick checks have been conducted at our operating units.",neutral,0.07771386,0.096196644,0.82608944
E.ON runs an HSE Community that extends across all regions and segments.,neutral,0.13226062,0.0073391623,0.86040026
It helps us be a learning company and serves in particular to share knowledge and experience.,neutral,0.40148905,0.0072667226,0.5912443
"The network meets regularly and, as needed, in special expert groups.",neutral,0.029886203,0.020942476,0.9491713
Experts work together to achieve improvements in key areas like incident prevention.,positive,0.7973872,0.008949137,0.19366366
"The range of topics in 2022 included mast safety, electrical safety, HSE in the installation business, and safety in underground engineering.",neutral,0.03748792,0.019966833,0.9425452
"The units and Group functions also work together on Connect, E.ON’s Group-wide social media platform.",neutral,0.0508063,0.011548573,0.9376451
The form and content of HSE topics on the platform are continually expanded and updated.,neutral,0.11244054,0.009034539,0.87852496
The additions in 2022 included a central marketplace for good HSE practices to promote mutual learning.,neutral,0.3032105,0.007999968,0.68878955
Managers and employees who have questions or concerns about their physical or mental health can contact the Employee Assistance Program (“EAP”).,neutral,0.025731893,0.11459662,0.8596715
"The EAP is a free health-advisory and life-coaching service available in multiple languages to E.ON staff in Germany, the United Kingdom, Sweden, and Hungary.",neutral,0.06035847,0.011100763,0.92854077
We have similar programs in other countries where we operate.,neutral,0.1489236,0.008804855,0.8422715
"Alongside the EAP, E.ON offers employees and managers one-on-one psycho-social counseling.",neutral,0.058195885,0.014794018,0.9270101
"There are also supplementary functions and roles at E.ON, including social, addiction, and health counseling.",neutral,0.02805705,0.030899178,0.94104373
"Across the Company, these functions and roles are performed by employees alongside their regular duties.",neutral,0.018668432,0.07871768,0.9026139
These employees are obliged to maintain confidentiality.,neutral,0.017012758,0.09845403,0.8845332
"Non-employees working at an E.ON office, such as service providers, can participate in general prevention measures like health days.",neutral,0.038294382,0.031436443,0.9302691
"E.ON employees can also take advantage of specific preventive measures (for example, nutrition counseling, colon and skin cancer screening), consult company physicians, and take advantage of EAP benefits as well as use company fitness facilities.",neutral,0.066095464,0.010534889,0.92336965
"E.ON continued to provide information material on Covid-19 in the year under review; it included comprehensive recommendations, guidelines, and frequently asked questions, such as on the safety and health plans of individual facilities and offices.",neutral,0.06598925,0.017659461,0.9163513
"This information was disseminated by email, the intranet, and online Board Chats in which the Management Board outlined E.ON’s position on the Covid-19 pandemic situation.",neutral,0.03270318,0.023450539,0.9438462
The aim of the measures was to ensure safety in the workplace and prevent infections.,neutral,0.13534547,0.018102461,0.8465521
"Goals and Performance Review The E.ON Management Board is informed about category 3 and 4 incidents, developments relating to accidents, and related measures and programs by means of monthly reports from HSE and regular consultations with the Senior Vice President Group HSE.",neutral,0.032306023,0.019954879,0.9477392
The units report fatal and life-threatening incidents directly to the Management Board within 24 hours.,neutral,0.019217802,0.46585634,0.51492584
"The purpose of E.ON’s incident analyses is to understand causes, take measures to prevent them, and identify risks.",neutral,0.057261065,0.017694071,0.92504483
"If accident data indicate that a unit does not meet E.ON standards, the HSE department supports it in optimization.",neutral,0.10827153,0.34215078,0.5495777
"In addition, Group Audit may conduct an HSE audit at the unit.",neutral,0.021518484,0.029853383,0.9486282
The findings of the incident investigations and HSE audits completed in 2022 show that HSE management systems are largely effective.,positive,0.73321813,0.010497277,0.25628462
The units have adopted the auditors’ resulting recommendations and have generally used them to design corrective and preventive actions.,neutral,0.073988885,0.016909933,0.90910125
"It also became clear, however, that employees’ safety awareness was not fully adequate in all teams.",negative,0.01977409,0.93295,0.047275975
It therefore remains extremely important to continuously point out to E.ON employees and contractor employees all the requirements of HSE management and their own responsibility: they must look after themselves and their colleagues and speak up immediately if they detect a potential safety risk.,neutral,0.03711037,0.04523228,0.9176574
"Overall, E.ON has observed for several years that occupational safety in its units is improving continually.",positive,0.9557217,0.017818836,0.026459547
We can clearly see that our measures to prevent serious occupational accidents are having an effect.,positive,0.55239713,0.29555783,0.15204503
One example is a discernable shift from serious incidents to less serious incidents.,neutral,0.22423758,0.104892254,0.6708701
"Furthermore, E.ON views audits— and the findings and recommendations they yield— as opportunities to foster continuous improvement.",positive,0.5603227,0.008594409,0.43108287
Health and safety concerns have always been a high priority for the E.ON Management Board.,neutral,0.07199376,0.017117476,0.9108888
"In 2020 E.ON adopted a new HSE strategy (“Roadmap 2021-23”), endorsed by the HSE Council, whose aim is to position E.ON as a leading HSE company.",positive,0.84049785,0.006447277,0.15305494
"The strategy contains underlying targets for the operating units, Combined Group Management Report Contents Search Back → About this Report → Corporate Profile → Climate Protection and Environmental Management → Employees and Society → Governance → Sustainable Finance → Business Report → Forecast Report → Risks and Chances Report → Internal Control System → Disclosures Regarding Takeovers → Corporate Governance Declaration 33 E.ON SE Financial Statements 2022 including H&S, and their respective board members.",neutral,0.032956112,0.017921923,0.949122
"In addition, the Management Board set personal H&S targets for top executives.",neutral,0.06832973,0.0203021,0.91136813
The targets for top executives and units are individual.,neutral,0.021496903,0.03213048,0.9463726
Their purpose is to further reduce the frequency of serious incidents and fatalities (“SIF”) and thus to reach E.ON’s ultimate objective of reaching zero major harm as soon as possible.,positive,0.7168127,0.01352944,0.2696579
"The changes took effect on January 1, 2021.",neutral,0.02989357,0.020134034,0.94997245
"As part of the half-year discussions known as performance dialogues, the units provided feedback on their progress in implementing the strategy and on recommended adjustments.",neutral,0.08324199,0.018134497,0.89862347
This feedback and input are used in building and revising its HSE roadmap and 2023 targets.,neutral,0.15740062,0.0076696733,0.8349297
"In particular, health management (for which there is a new strategy), environmental issues as well as digitalization and contract management will be pursued more intensively.",neutral,0.19308114,0.0072875125,0.79963136
The extent to which E.ON’s health strategy is successful depends in part on whether employees receive information about health and prevention and whether this motivates them to participate in related programs.,neutral,0.16728136,0.010506587,0.822212
"To increase willingness to participate, health programs are often tailored to the needs of specific target groups.",neutral,0.112647146,0.011240761,0.8761121
"E.ON’s network operators in Germany, for example, target their employees aged 50 and over in particular as well as employees in their field offices.",neutral,0.028072996,0.04010928,0.9318177
Actions include workshops on healthy living in older age and preparing for retirement.,neutral,0.08816815,0.016329635,0.8955022
"There are also special offers, for example, for operational employees such as fitters and administrative staff.",neutral,0.17127056,0.015264545,0.81346494
The return on investment (“ROI”) of many health programs is calculated by comparing costs with avoided absenteeism based on research and statistics.,neutral,0.051577147,0.042284146,0.9061387
"E.ON ensures that all employees feel comfortable, valued, and supported in their work environment by placing particular emphasis on mental health.",neutral,0.17635721,0.011146402,0.8124964
We provide information on the importance of stress management and show how to recognize signs of mental health problems.,neutral,0.07274281,0.0170439,0.91021335
"In addition, E.ON has assistance and training on stress reduction, self-assessment tests, and a direct support offering, including through the EAP.",neutral,0.26436383,0.007467861,0.7281683
Progress and Measures Accident Statistics Serious incidents and fatalities (“SIF”) measures accidents and incidents that have caused serious or fatal injuries and that surpass a predefined severity threshold.,neutral,0.029754877,0.050118297,0.92012674
Employee SIF1 2022 2021 2 2020 Employee SIF 0.04 0.10 0.09 1Serious incidents and fatalities measures accidents and incidents per million hours of work that have caused serious or fatal injuries and that surpass a predefined severity threshold per million hours of work.,neutral,0.024752978,0.3511463,0.62410074
2Prior-year figures have been adjusted due to a change in the scope of consolidation in line with ESG reporting.,negative,0.044927042,0.75962245,0.19545047
"At 0.04, employee SIF was significantly below the prior-year level (2021: 0.10).",negative,0.01085692,0.96809274,0.021050323
› Contractor SIF declined to 0.05 (2021: 0.21).,negative,0.023678131,0.8882279,0.088094
"Combined SIF was 0.05 in 2022 (2021: 0.15), a reduction of around 64 percent.",negative,0.06455403,0.9208815,0.014564439
‹ Employee LTIF1 2022 2021 2 2020 2 Employee LTIF 2.1 2.1 1.6 1Lost-time injury frequency measures work-related accidents resulting in lost time per million hours of work.,negative,0.0095952535,0.9423796,0.048025228
2Prior-year figures have been adjusted due to a change in the scope of consolidation in line with ESG reporting.,negative,0.044927064,0.75962245,0.19545047
Lost-time injury frequency (“LTIF”) measures work-related accidents resulting in lost time per million hours of work.,negative,0.010625199,0.93287104,0.056503743
Employee LTIF was 2.1 (2021: 2.1).,negative,0.029455885,0.57051456,0.40002954
"› Contractor LTIF was 2.0 (2021: 2.0), thus at the prior-year level.",neutral,0.061063245,0.14293411,0.79600257
"Combined LTIF was 2.0 in 2022 (2021: 2.0), also in line with the previous year.",positive,0.72405374,0.09569763,0.18024859
‹ Total recordable injury frequency (“TRIF”) is E.ON’s KPI for safety.,neutral,0.029093103,0.10684162,0.86406523
It measures the number of recorded work-related injuries and illnesses per million hours of work.,negative,0.016255233,0.8719835,0.11176119
E.ON has calculated it since 2010 (employee TRIF) and included contractor employees’ in its safety performance since 2011 (combined TRIF).,neutral,0.046449,0.038638975,0.91491205
"Employee TRIF and Combined TRIF1 2022 2021 2 2020 Employee TRIF1 2.90 2.60 2.40 Combined TRIF 2.60 2.50 2.30 1TRIF measures the number of reported fatalities and occupational injuries and illnesses and also includes injuries that occur during work-related travel that result in lost time or no lost time and/or that lead to medical treatment, restricted work, or work at a substitute work station.",negative,0.019885909,0.52756274,0.4525513
2Prior-year figures have been adjusted due to a change in the scope of consolidation in line with ESG reporting.,negative,0.044927042,0.75962245,0.19545047
› TRIF of 2.9 in 2022 was higher than in the prior year (2.6).,positive,0.9501123,0.023519866,0.026367817
Contractor TRIF of 2.3 was the same as in the prior year.,neutral,0.0781557,0.081074305,0.84077
Combined TRIF rose from 2.5 to 2.6.,positive,0.95247424,0.019651659,0.027874092
"All accidents were carefully examined, both individually and in comparison.",neutral,0.05738441,0.02863054,0.9139851
"In some cases, this enabled us to identify patterns or multiple predominant causes and respond directly to them, for example, by means of work groups Combined Group Management Report Contents Search Back → About this Report → Corporate Profile → Climate Protection and Environmental Management → Employees and Society → Governance → Sustainable Finance → Business Report → Forecast Report → Risks and Chances Report → Internal Control System → Disclosures Regarding Takeovers → Corporate Governance Declaration 34 E.ON SE Financial Statements 2022 that developed countermeasures or other improvements.",neutral,0.041276947,0.01999311,0.93872994
Employee TRIF and combined TRIF increased in part because of a reduction in the number of working hours due to the disposal of companies in Hungary and the United Kingdom.,positive,0.94460064,0.035046067,0.02035332
"Other reasons include fewer pandemic-related restrictions and investments at some units, which resulted in an increase in the number of construction sites.",positive,0.94501734,0.017778669,0.03720404
‹ Employee NMFR1 2022 2021 2 2020 Employee NMFR 36 34 19 1Near-miss frequency rate measures unplanned incidents that had the potential to result in an accident (but did not) per million hours of work.,neutral,0.024555521,0.42603195,0.5494125
2Prior-year figures have been adjusted due to a change in the scope of consolidation in line with ESG reporting.,negative,0.044927064,0.75962245,0.19545047
› Near-miss frequency rate (“NMFR”) measures unplanned incidents that had the potential to result in an accident (but did not) per million hours of work.,negative,0.02830982,0.50736994,0.4643202
E.ON analyzes how and why near misses happened and then put in place controls to minimize or eliminate similar risks in the future.,neutral,0.06392708,0.01742475,0.9186481
We actively encourage employees to report near misses so that we can continually improve our safety performance.,positive,0.9038566,0.01683309,0.0793104
E.ON’s NMFR was 36 in 2022.,neutral,0.024134343,0.042107183,0.9337585
"‹ Fatal Accidents at Work Regrettably, three people working for E.ON died in 2022 due to occupational accidents.",negative,0.009551824,0.935974,0.054474115
"One contractor employee suffered a fatal electric shock, and another contractor employee was fatally injured by a piece of heavy equipment.",negative,0.011463854,0.9461791,0.04235702
